timestamp,CPU,prediction,anomaly_score,anomaly_likelihood
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:01:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
2018-09-20 00:02:00,100.0,100.0,0.0,0.50019947304484491
